ids,pvalue_less,pvalue_greater
39252,0.001998001998001998,1.0
39253,0.006993006993006993,1.0
39254,0.5214785214785215,1.0
39255,1.0,1.0
39256,0.000999000999000999,1.0
39257,0.015984015984015984,1.0
39258,0.4965034965034965,1.0
39269,1.0,1.0
39284,1.0,1.0
39286,0.000999000999000999,1.0
39294,1.0,1.0
39306,0.016983016983016984,1.0
39310,0.2887112887112887,1.0
39321,0.08691308691308691,1.0
39325,0.23276723276723277,1.0
39329,0.22777222777222778,1.0
39335,1.0,1.0
39341,1.0,1.0
39342,1.0,0.4965034965034965
39343,1.0,1.0
39344,1.0,1.0
39351,1.0,1.0
39364,1.0,1.0
39375,0.5154845154845155,1.0
39376,1.0,1.0
39379,0.24475524475524477,1.0
39380,0.000999000999000999,1.0
39389,1.0,1.0
39397,0.000999000999000999,1.0
39402,0.23276723276723277,1.0
39441,0.2137862137862138,1.0
39459,0.000999000999000999,1.0
39478,1.0,1.0
39482,1.0,0.000999000999000999
39505,0.2807192807192807,1.0
39514,1.0,1.0
39545,1.0,1.0
39550,0.5044955044955045,0.7972027972027972
39558,1.0,1.0
39565,1.0,1.0
39568,0.25274725274725274,1.0
39569,0.000999000999000999,1.0
39570,0.000999000999000999,1.0
39573,0.000999000999000999,1.0
39574,0.000999000999000999,1.0
39575,1.0,1.0
39577,0.27172827172827174,1.0
39580,1.0,1.0
39581,1.0,1.0
39582,0.1028971028971029,1.0
39583,1.0,1.0
39584,0.5314685314685315,1.0
39585,0.000999000999000999,1.0
39586,0.48451548451548454,1.0
39587,0.04595404595404595,1.0
39588,0.008991008991008992,1.0
39589,0.2517482517482518,1.0
39590,1.0,1.0
39591,0.000999000999000999,1.0
39592,1.0,1.0
39593,0.001998001998001998,1.0
39595,0.000999000999000999,1.0
39596,0.4955044955044955,1.0
39597,0.000999000999000999,1.0
39598,0.000999000999000999,1.0
39599,0.002997002997002997,1.0
39600,1.0,1.0
39601,1.0,1.0
39602,0.001998001998001998,1.0
39603,1.0,1.0
39604,1.0,1.0
39605,1.0,1.0
39606,0.5104895104895105,1.0
39607,0.09490509490509491,1.0
39608,1.0,1.0
39609,1.0,1.0
39610,1.0,1.0
39611,0.5224775224775224,1.0
39612,0.056943056943056944,1.0
39613,0.13386613386613386,1.0
39614,0.000999000999000999,1.0
39615,0.24775224775224775,1.0
39616,1.0,1.0
39617,1.0,0.000999000999000999
39618,1.0,1.0
39619,0.000999000999000999,1.0
39620,1.0,1.0
39621,1.0,1.0
39622,1.0,1.0
39623,0.058941058941058944,1.0
39625,1.0,1.0
39626,1.0,0.000999000999000999
39627,0.000999000999000999,1.0
39628,1.0,1.0
39629,1.0,1.0
39630,0.1048951048951049,1.0
39631,1.0,1.0
39632,1.0,1.0
39633,0.024975024975024976,1.0
39634,0.000999000999000999,1.0
39635,0.4745254745254745,1.0
39636,0.000999000999000999,1.0
39637,0.07792207792207792,1.0
39638,0.012987012987012988,1.0
39639,1.0,0.000999000999000999
39640,0.000999000999000999,1.0
39641,1.0,1.0
39642,1.0,1.0
39643,0.26073926073926074,1.0
39644,0.4945054945054945,1.0
39645,1.0,0.001998001998001998
39646,1.0,1.0
39647,0.000999000999000999,1.0
39648,0.000999000999000999,1.0
39649,0.000999000999000999,1.0
39650,0.029970029970029972,1.0
39651,1.0,1.0
39652,1.0,1.0
39653,1.0,1.0
39654,0.000999000999000999,1.0
39655,1.0,1.0
39656,0.000999000999000999,1.0
39657,0.5044955044955045,1.0
39658,1.0,0.000999000999000999
39659,1.0,1.0
39660,1.0,1.0
39661,0.000999000999000999,1.0
39662,1.0,0.000999000999000999
39663,1.0,1.0
39664,1.0,0.000999000999000999
39665,1.0,1.0
39666,0.000999000999000999,1.0
39667,1.0,1.0
39668,1.0,1.0
39669,0.5294705294705294,1.0
39670,0.47652347652347654,1.0
39672,0.26973026973026976,1.0
39673,1.0,1.0
39674,1.0,1.0
39675,1.0,1.0
39676,1.0,1.0
39677,0.26973026973026976,1.0
39678,0.000999000999000999,1.0
39679,0.26573426573426573,1.0
39680,0.000999000999000999,1.0
39681,0.000999000999000999,1.0
39682,1.0,1.0
39683,0.03996003996003996,1.0
39684,1.0,1.0
39685,0.000999000999000999,1.0
39686,1.0,1.0
39687,1.0,1.0
39688,1.0,1.0
39689,1.0,1.0
39690,0.5164835164835165,1.0
39691,1.0,1.0
39692,1.0,0.000999000999000999
39693,1.0,1.0
39694,0.000999000999000999,1.0
39695,1.0,1.0
39696,1.0,1.0
39697,0.058941058941058944,1.0
39698,0.06593406593406594,1.0
39699,1.0,1.0
39700,0.005994005994005994,1.0
39701,1.0,1.0
39702,1.0,1.0
39703,1.0,1.0
39704,1.0,1.0
39705,1.0,1.0
39706,1.0,1.0
39707,1.0,1.0
39708,0.4995004995004995,1.0
39709,0.012987012987012988,1.0
39710,1.0,1.0
39711,0.026973026973026972,1.0
39712,1.0,1.0
39713,0.000999000999000999,1.0
39714,1.0,1.0
39715,0.001998001998001998,1.0
39716,1.0,1.0
39717,0.000999000999000999,1.0
39718,0.029970029970029972,1.0
39719,1.0,0.000999000999000999
39720,1.0,1.0
39721,0.01898101898101898,1.0
39722,1.0,0.000999000999000999
39723,1.0,1.0
39724,1.0,1.0
39725,0.13286713286713286,1.0
39726,0.01098901098901099,1.0
39727,0.5134865134865135,1.0
39728,1.0,1.0
39729,0.016983016983016984,1.0
39730,1.0,1.0
39731,0.000999000999000999,1.0
39732,0.000999000999000999,1.0
39733,1.0,1.0
39734,0.000999000999000999,1.0
39735,1.0,1.0
39736,1.0,1.0
39737,1.0,1.0
39738,1.0,1.0
39739,1.0,1.0
39740,1.0,1.0
39742,0.002997002997002997,1.0
39743,1.0,0.000999000999000999
39744,1.0,1.0
39745,0.000999000999000999,1.0
39746,1.0,1.0
39747,0.000999000999000999,1.0
39748,0.000999000999000999,1.0
39749,0.023976023976023976,1.0
39750,0.000999000999000999,1.0
39751,1.0,1.0
39752,0.000999000999000999,1.0
39753,0.000999000999000999,1.0
39754,0.000999000999000999,1.0
39755,0.1258741258741259,1.0
39756,1.0,1.0
39757,1.0,0.000999000999000999
39758,0.1038961038961039,0.985014985014985
39759,1.0,1.0
39760,1.0,1.0
39761,0.000999000999000999,1.0
39762,1.0,1.0
39763,0.003996003996003996,1.0
39764,1.0,1.0
39765,0.06393606393606394,1.0
39766,1.0,1.0
39767,0.47152847152847155,1.0
39768,0.5014985014985015,1.0
39769,1.0,1.0
39770,1.0,1.0
39771,1.0,1.0
39772,0.002997002997002997,1.0
39773,1.0,1.0
39774,1.0,1.0
39775,1.0,0.000999000999000999
39776,0.000999000999000999,1.0
39777,1.0,1.0
39778,1.0,0.000999000999000999
39779,1.0,1.0
39780,0.000999000999000999,1.0
39781,1.0,1.0
39782,0.000999000999000999,1.0
39783,0.000999000999000999,1.0
39784,0.7652347652347652,0.3706293706293706
39785,0.000999000999000999,1.0
39786,0.000999000999000999,1.0
39787,1.0,1.0
39788,0.000999000999000999,1.0
39789,0.000999000999000999,1.0
39790,0.07492507492507493,1.0
39791,0.7512487512487512,0.3126873126873127
39792,0.11288711288711288,1.0
39793,1.0,1.0
39794,1.0,1.0
39795,0.0979020979020979,1.0
39796,1.0,1.0
39797,0.46853146853146854,1.0
39798,0.04595404595404595,1.0
39799,1.0,1.0
39800,1.0,0.000999000999000999
39801,0.23676323676323677,1.0
39802,1.0,1.0
39803,0.4855144855144855,1.0
39804,1.0,1.0
39805,1.0,0.000999000999000999
39806,0.5184815184815185,1.0
39807,0.07692307692307693,1.0
39808,0.1038961038961039,1.0
40060,1.0,1.0
40320,1.0,1.0
40337,0.000999000999000999,1.0
40338,1.0,1.0
40345,0.004995004995004995,1.0
40373,0.03396603396603397,1.0
40380,1.0,1.0
40402,1.0,1.0
40406,0.14385614385614387,1.0
40439,1.0,1.0
40441,1.0,1.0
40442,0.011988011988011988,1.0
40443,1.0,1.0
40445,1.0,1.0
40446,1.0,1.0
40447,0.000999000999000999,1.0
40449,0.5174825174825175,1.0
40450,1.0,1.0
40451,1.0,1.0
40452,0.000999000999000999,1.0
40453,1.0,1.0
40454,1.0,1.0
40455,1.0,1.0
40456,0.000999000999000999,1.0
40457,1.0,1.0
40458,1.0,1.0
40459,1.0,1.0
40460,1.0,1.0
40461,1.0,1.0
40463,1.0,1.0
40464,1.0,1.0
40465,1.0,1.0
40466,1.0,1.0
40467,0.5084915084915085,1.0
40468,0.4645354645354645,0.8311688311688312
40469,0.000999000999000999,1.0
40470,1.0,1.0
40471,0.000999000999000999,1.0
40472,1.0,1.0
40473,1.0,1.0
40474,0.001998001998001998,1.0
40475,0.055944055944055944,1.0
40476,1.0,1.0
40477,0.5394605394605395,1.0
40478,1.0,1.0
40479,0.000999000999000999,1.0
40480,1.0,1.0
40481,1.0,0.000999000999000999
40483,0.43456543456543456,1.0
40484,0.053946053946053944,1.0
40485,0.000999000999000999,1.0
40486,1.0,1.0
40487,1.0,1.0
40488,1.0,1.0
40489,1.0,1.0
40490,1.0,1.0
40491,1.0,1.0
40492,0.001998001998001998,1.0
40493,0.5044955044955045,1.0
40495,1.0,1.0
40496,0.06793206793206794,1.0
40497,1.0,1.0
40498,0.000999000999000999,1.0
40499,1.0,1.0
40500,0.000999000999000999,1.0
40501,0.004995004995004995,1.0
40502,1.0,1.0
40503,1.0,1.0
40504,0.5024975024975025,1.0
40505,1.0,1.0
40506,1.0,1.0
40507,1.0,1.0
40508,1.0,1.0
40509,1.0,1.0
40510,1.0,1.0
40511,1.0,1.0
40512,1.0,1.0
40513,1.0,1.0
40514,0.9010989010989011,0.10589410589410589
40515,1.0,1.0
40516,0.000999000999000999,1.0
40517,1.0,0.000999000999000999
40518,1.0,1.0
40519,0.5194805194805194,1.0
40520,0.9410589410589411,0.14185814185814186
40521,1.0,1.0
40522,1.0,1.0
40523,0.000999000999000999,1.0
40524,0.3786213786213786,0.916083916083916
40525,1.0,1.0
40526,1.0,1.0
40527,1.0,1.0
40528,1.0,1.0
40529,1.0,1.0
40530,0.2807192807192807,1.0
40531,1.0,1.0
40532,1.0,1.0
40533,0.4785214785214785,1.0
40534,0.022977022977022976,1.0
40535,0.5104895104895105,1.0
40536,0.000999000999000999,1.0
40537,1.0,1.0
40538,1.0,1.0
40539,0.000999000999000999,1.0
40540,1.0,1.0
40541,1.0,1.0
40542,0.4865134865134865,1.0
40543,0.03196803196803197,1.0
40544,0.5164835164835165,1.0
40545,1.0,1.0
40546,1.0,0.000999000999000999
40547,0.000999000999000999,1.0
40548,0.14385614385614387,1.0
40549,1.0,1.0
40550,0.000999000999000999,1.0
40551,0.000999000999000999,1.0
40552,0.000999000999000999,1.0
40553,0.46553446553446554,1.0
40554,0.000999000999000999,1.0
40555,1.0,1.0
40556,0.000999000999000999,1.0
40557,1.0,1.0
40558,0.000999000999000999,1.0
40559,1.0,1.0
40560,0.4825174825174825,1.0
40588,1.0,1.0
40611,1.0,0.000999000999000999
40616,1.0,1.0
40625,1.0,1.0
40630,1.0,0.000999000999000999
40641,0.000999000999000999,1.0
40646,1.0,1.0
40669,0.5414585414585414,1.0
40678,0.5084915084915085,1.0
40680,0.000999000999000999,1.0
40684,0.5024975024975025,1.0
40686,0.2707292707292707,1.0
40689,0.000999000999000999,1.0
40707,1.0,1.0
40722,0.5094905094905094,1.0
40729,1.0,1.0
40737,1.0,1.0
40745,0.000999000999000999,1.0
40757,0.000999000999000999,1.0
40761,1.0,1.0
40765,0.2137862137862138,1.0
40785,1.0,1.0
40817,1.0,1.0
40849,1.0,1.0
40856,0.000999000999000999,1.0
40868,0.2677322677322677,1.0
40873,1.0,0.000999000999000999
40880,0.000999000999000999,1.0
40881,1.0,0.000999000999000999
40882,1.0,1.0
40883,1.0,1.0
40884,0.5114885114885115,1.0
40885,1.0,1.0
40886,1.0,1.0
40887,1.0,1.0
40888,0.01998001998001998,1.0
40889,0.000999000999000999,1.0
40890,0.24375624375624375,1.0
40891,0.000999000999000999,1.0
40892,0.024975024975024976,1.0
40894,0.4675324675324675,1.0
40895,1.0,1.0
40896,1.0,1.0
40897,1.0,1.0
40898,1.0,1.0
40899,0.4785214785214785,1.0
40900,0.13486513486513488,1.0
40901,1.0,0.000999000999000999
40902,1.0,1.0
40903,1.0,1.0
40904,0.004995004995004995,1.0
40905,1.0,1.0
40906,0.06393606393606394,1.0
40908,0.4745254745254745,1.0
40909,0.5264735264735265,1.0
40910,1.0,1.0
40912,1.0,1.0
40914,0.4955044955044955,1.0
40915,1.0,1.0
40916,1.0,1.0
40917,0.01998001998001998,1.0
40918,0.001998001998001998,1.0
40919,1.0,0.000999000999000999
40920,0.000999000999000999,1.0
40921,0.000999000999000999,1.0
40922,0.000999000999000999,1.0
40923,0.5194805194805194,1.0
40924,1.0,1.0
40925,1.0,1.0
40926,0.5264735264735265,1.0
40927,1.0,1.0
40928,1.0,1.0
40929,0.002997002997002997,1.0
40930,1.0,1.0
40931,0.000999000999000999,1.0
40932,0.5024975024975025,1.0
40933,0.5464535464535465,1.0
40934,1.0,1.0
40935,1.0,0.000999000999000999
40936,1.0,1.0
40937,0.2867132867132867,1.0
40938,0.006993006993006993,1.0
40939,0.000999000999000999,1.0
40940,0.000999000999000999,1.0
40942,1.0,1.0
40943,1.0,1.0
40944,0.000999000999000999,1.0
40945,0.000999000999000999,1.0
40946,1.0,1.0
40947,0.03696303696303696,1.0
40948,0.000999000999000999,1.0
40949,1.0,1.0
40950,0.4905094905094905,1.0
40951,0.12687312687312688,1.0
40952,1.0,1.0
40953,0.25274725274725274,1.0
40955,0.000999000999000999,1.0
40956,0.2597402597402597,1.0
40957,0.04895104895104895,1.0
40958,0.000999000999000999,1.0
40959,1.0,1.0
40960,0.000999000999000999,1.0
40961,1.0,1.0
40962,0.000999000999000999,1.0
40963,1.0,1.0
40964,0.000999000999000999,1.0
40965,1.0,1.0
40966,1.0,1.0
40967,0.000999000999000999,1.0
40968,1.0,1.0
40969,1.0,1.0
40970,0.5064935064935064,1.0
40971,0.000999000999000999,1.0
40972,0.2547452547452547,1.0
40973,0.000999000999000999,1.0
40974,1.0,1.0
40975,0.000999000999000999,1.0
40976,0.000999000999000999,1.0
40977,0.47952047952047955,1.0
40978,1.0,1.0
40979,0.000999000999000999,1.0
40980,0.000999000999000999,1.0
40981,1.0,1.0
40982,0.47352647352647353,1.0
40983,1.0,1.0
40984,0.000999000999000999,1.0
40985,0.012987012987012988,1.0
40986,0.006993006993006993,1.0
40987,1.0,1.0
40988,1.0,1.0
40989,1.0,1.0
40990,1.0,1.0
40991,0.028971028971028972,1.0
40992,1.0,0.000999000999000999
40994,0.4965034965034965,1.0
40995,1.0,1.0
40996,1.0,1.0
40997,0.48151848151848153,1.0
40998,0.000999000999000999,1.0
40999,0.5284715284715285,1.0
41000,1.0,1.0
41001,1.0,1.0
41002,1.0,1.0
41003,0.000999000999000999,1.0
41004,1.0,1.0
41005,1.0,1.0
41006,0.922077922077922,0.12387612387612387
41007,1.0,1.0
41008,0.5234765234765235,1.0
41010,0.000999000999000999,1.0
41011,0.45254745254745254,1.0
41012,0.5904095904095904,0.5844155844155844
41013,1.0,0.000999000999000999
41014,0.000999000999000999,1.0
41015,0.46353646353646355,1.0
41016,0.000999000999000999,1.0
41017,0.07592407592407592,0.989010989010989
41018,1.0,1.0
41019,1.0,0.000999000999000999
41020,0.06593406593406594,1.0
41021,1.0,1.0
41022,1.0,1.0
41023,0.004995004995004995,1.0
41024,0.5384615384615384,0.8521478521478522
41025,0.002997002997002997,1.0
41026,1.0,1.0
41027,0.06693306693306693,1.0
41028,1.0,1.0
41029,0.4875124875124875,1.0
41030,0.000999000999000999,1.0
41031,0.7122877122877123,0.7932067932067932
41032,1.0,1.0
41033,1.0,1.0
41035,1.0,1.0
41036,1.0,1.0
41037,1.0,1.0
41038,0.056943056943056944,1.0
41039,0.03996003996003996,1.0
41040,1.0,1.0
41041,0.5714285714285714,1.0
41042,0.5404595404595405,1.0
41044,0.03696303696303696,1.0
41045,0.000999000999000999,1.0
41046,0.06693306693306693,1.0
41047,0.5334665334665335,1.0
41048,1.0,1.0
41049,1.0,1.0
41050,1.0,1.0
41051,1.0,1.0
41052,0.4975024975024975,1.0
41053,0.004995004995004995,1.0
41054,1.0,1.0
41055,0.006993006993006993,1.0
41056,1.0,1.0
41057,0.03796203796203796,1.0
41058,0.024975024975024976,1.0
41059,0.000999000999000999,1.0
41060,0.000999000999000999,1.0
41061,0.5064935064935064,1.0
41062,1.0,1.0
41063,0.000999000999000999,1.0
41064,0.2857142857142857,1.0
41065,1.0,1.0
41066,1.0,1.0
41067,1.0,1.0
41069,0.5064935064935064,1.0
41070,1.0,1.0
41071,1.0,1.0
41072,1.0,1.0
41073,0.000999000999000999,1.0
41074,0.99000999000999,0.027972027972027972
41075,0.4925074925074925,1.0
41076,0.000999000999000999,1.0
41077,0.9690309690309691,0.03596403596403597
41078,1.0,1.0
41079,0.12887112887112886,1.0
41080,0.002997002997002997,1.0
41081,0.000999000999000999,1.0
41083,1.0,0.000999000999000999
41084,0.002997002997002997,1.0
41085,0.000999000999000999,1.0
41086,0.5094905094905094,1.0
41087,0.001998001998001998,1.0
41088,0.000999000999000999,1.0
41089,1.0,1.0
41090,1.0,1.0
41091,0.03396603396603397,1.0
41092,0.060939060939060936,1.0
41093,1.0,1.0
41094,0.12487512487512488,1.0
41095,1.0,1.0
41096,1.0,1.0
41097,0.45254745254745254,1.0
41098,0.000999000999000999,1.0
41099,0.001998001998001998,1.0
41100,1.0,1.0
41101,0.25374625374625376,1.0
41102,0.000999000999000999,1.0
41103,0.000999000999000999,1.0
41104,0.11688311688311688,1.0
41105,1.0,1.0
41106,0.000999000999000999,1.0
41107,1.0,1.0
41108,0.000999000999000999,1.0
41109,0.000999000999000999,1.0
41110,1.0,1.0
41111,0.000999000999000999,1.0
41112,0.001998001998001998,1.0
41113,0.000999000999000999,1.0
41114,0.5514485514485514,1.0
41353,1.0,1.0
41546,0.12087912087912088,1.0
41552,1.0,1.0
41597,1.0,0.000999000999000999
41642,0.13286713286713286,1.0
41652,0.48151848151848153,1.0
41660,1.0,1.0
41691,1.0,1.0
41734,0.5034965034965035,1.0
41740,1.0,0.001998001998001998
41741,1.0,1.0
41747,1.0,1.0
41750,1.0,1.0
41751,0.4875124875124875,1.0
41754,1.0,1.0
41755,1.0,1.0
41757,0.000999000999000999,1.0
41760,0.000999000999000999,1.0
41762,0.10789210789210789,1.0
41763,1.0,1.0
41764,0.004995004995004995,1.0
41765,0.46553446553446554,1.0
41766,0.000999000999000999,1.0
41767,0.000999000999000999,1.0
41768,1.0,1.0
41769,0.000999000999000999,1.0
41770,1.0,1.0
41771,1.0,1.0
41772,0.000999000999000999,1.0
41773,1.0,1.0
41774,1.0,1.0
41776,1.0,1.0
41777,0.28471528471528473,1.0
41778,1.0,0.4935064935064935
41779,1.0,1.0
41780,1.0,1.0
41781,1.0,1.0
41782,1.0,1.0
41783,1.0,1.0
41784,0.4945054945054945,1.0
41786,1.0,1.0
41787,1.0,1.0
41788,0.003996003996003996,1.0
41789,0.4985014985014985,0.8321678321678322
41790,0.000999000999000999,1.0
41791,1.0,1.0
41792,1.0,1.0
41793,1.0,1.0
41794,0.13386613386613386,1.0
41795,0.000999000999000999,1.0
41797,0.2677322677322677,1.0
41798,1.0,1.0
41799,1.0,1.0
41800,1.0,1.0
41801,0.000999000999000999,1.0
41802,0.000999000999000999,1.0
41803,0.04995004995004995,1.0
41804,1.0,1.0
41805,0.48151848151848153,1.0
41806,1.0,1.0
41807,0.000999000999000999,1.0
41808,1.0,1.0
41809,1.0,1.0
41810,1.0,1.0
41811,0.8641358641358642,0.40559440559440557
41812,0.000999000999000999,1.0
41813,0.5114885114885115,1.0
41814,1.0,0.000999000999000999
41816,1.0,1.0
41817,0.005994005994005994,1.0
41818,1.0,1.0
41819,1.0,1.0
41820,0.04695304695304695,1.0
41821,1.0,1.0
41822,0.056943056943056944,1.0
41823,0.000999000999000999,1.0
41824,0.000999000999000999,1.0
41825,0.06693306693306693,1.0
41826,0.5144855144855145,1.0
41827,0.060939060939060936,1.0
41828,0.4955044955044955,1.0
41829,1.0,1.0
41830,1.0,1.0
41831,1.0,1.0
41832,1.0,1.0
41833,1.0,1.0
41834,0.028971028971028972,1.0
41835,0.21578421578421578,1.0
41836,1.0,1.0
41837,1.0,1.0
41838,0.000999000999000999,1.0
41839,1.0,1.0
41840,0.7432567432567433,0.3246753246753247
41841,1.0,1.0
41842,1.0,1.0
41843,0.000999000999000999,1.0
41844,1.0,0.000999000999000999
41845,1.0,1.0
41846,1.0,1.0
41847,0.13686313686313686,1.0
41848,1.0,1.0
41849,0.001998001998001998,1.0
41850,0.000999000999000999,1.0
41851,0.4865134865134865,1.0
41852,0.4995004995004995,1.0
41853,1.0,1.0
41854,0.4905094905094905,1.0
41855,1.0,1.0
41856,0.5074925074925075,1.0
41857,0.000999000999000999,1.0
41858,1.0,0.000999000999000999
41859,0.11288711288711288,1.0
41860,0.4985014985014985,1.0
41861,0.000999000999000999,1.0
41862,1.0,1.0
41863,0.13186813186813187,1.0
41864,0.000999000999000999,1.0
41865,1.0,1.0
41866,0.23876123876123875,1.0
41867,1.0,1.0
41868,1.0,1.0
41869,1.0,1.0
41898,1.0,1.0
41904,1.0,0.5264735264735265
41926,0.25274725274725274,1.0
41928,1.0,1.0
41944,0.025974025974025976,1.0
41954,0.4995004995004995,1.0
41960,0.2597402597402597,1.0
41963,0.002997002997002997,1.0
41964,1.0,1.0
41976,1.0,1.0
41980,1.0,1.0
41994,0.000999000999000999,1.0
42024,1.0,1.0
42035,0.15284715284715283,1.0
42063,0.06593406593406594,1.0
42081,1.0,1.0
42082,1.0,0.000999000999000999
42086,1.0,1.0
42093,1.0,1.0
42109,1.0,1.0
42111,0.000999000999000999,1.0
42126,0.5284715284715285,1.0
42151,1.0,1.0
42156,1.0,1.0
42161,1.0,1.0
42169,0.4695304695304695,1.0
42170,0.5264735264735265,1.0
42182,1.0,1.0
42197,0.5374625374625375,1.0
42203,1.0,1.0
42204,0.000999000999000999,1.0
42205,1.0,1.0
42206,1.0,1.0
42207,1.0,1.0
42208,0.000999000999000999,1.0
42209,1.0,1.0
42210,1.0,1.0
42211,1.0,0.000999000999000999
42213,0.057942057942057944,1.0
42214,0.5424575424575424,1.0
42215,1.0,1.0
42216,1.0,1.0
42217,0.000999000999000999,1.0
42218,1.0,0.000999000999000999
42219,1.0,0.000999000999000999
42220,1.0,1.0
42221,0.26073926073926074,1.0
42222,0.4865134865134865,1.0
42223,0.6273726273726273,0.6873126873126874
42225,0.000999000999000999,1.0
42226,1.0,1.0
42229,1.0,1.0
42230,1.0,1.0
42231,1.0,1.0
42232,0.09490509490509491,1.0
42233,0.005994005994005994,1.0
42234,0.4885114885114885,1.0
42235,0.15284715284715283,1.0
42236,0.000999000999000999,1.0
42237,0.000999000999000999,1.0
42238,0.001998001998001998,1.0
42239,1.0,1.0
42240,0.8661338661338661,0.5424575424575424
42241,1.0,0.000999000999000999
42242,1.0,1.0
42243,0.47352647352647353,1.0
42244,0.005994005994005994,1.0
42245,1.0,1.0
42246,0.24575424575424576,1.0
42247,0.48951048951048953,1.0
42248,1.0,1.0
42249,1.0,1.0
42250,1.0,1.0
42251,1.0,1.0
42252,0.026973026973026972,1.0
42253,0.000999000999000999,1.0
42254,0.000999000999000999,1.0
42255,1.0,1.0
42256,1.0,0.000999000999000999
42258,0.5454545454545454,1.0
42259,0.030969030969030968,1.0
42260,1.0,1.0
42261,1.0,1.0
42262,1.0,1.0
42263,1.0,1.0
42264,0.000999000999000999,1.0
42265,0.01098901098901099,1.0
42266,1.0,1.0
42267,0.000999000999000999,1.0
42268,1.0,1.0
42269,1.0,1.0
42270,0.000999000999000999,1.0
42271,1.0,1.0
42272,0.4695304695304695,1.0
42273,1.0,1.0
42274,1.0,1.0
42275,0.000999000999000999,1.0
42276,0.000999000999000999,1.0
42277,1.0,1.0
42278,1.0,1.0
42279,1.0,1.0
42280,1.0,1.0
42281,1.0,1.0
42282,1.0,1.0
42284,1.0,1.0
42285,1.0,1.0
42286,0.9440559440559441,0.12987012987012986
42287,0.26573426573426573,1.0
42288,1.0,1.0
42289,0.06793206793206794,1.0
42290,1.0,1.0
42291,1.0,1.0
42292,1.0,1.0
42293,0.000999000999000999,1.0
42294,0.000999000999000999,1.0
42295,0.4875124875124875,1.0
42296,0.000999000999000999,1.0
42297,1.0,1.0
42298,1.0,1.0
42300,1.0,1.0
42301,0.23676323676323677,1.0
42302,1.0,1.0
42303,1.0,1.0
42304,0.25274725274725274,1.0
42305,0.27672327672327673,1.0
42306,1.0,0.000999000999000999
42307,0.029970029970029972,1.0
42308,1.0,1.0
42309,0.000999000999000999,1.0
42310,1.0,1.0
42311,0.24275724275724275,1.0
42312,0.000999000999000999,1.0
42313,1.0,1.0
42314,1.0,1.0
42315,0.000999000999000999,1.0
42316,1.0,1.0
42317,1.0,1.0
42318,1.0,1.0
42319,0.012987012987012988,1.0
42320,0.002997002997002997,1.0
42321,1.0,1.0
42322,0.03196803196803197,1.0
42323,1.0,1.0
42324,1.0,1.0
42325,1.0,1.0
42326,0.5214785214785215,1.0
42327,0.07192807192807193,0.9820179820179821
42328,0.000999000999000999,1.0
42329,0.01098901098901099,1.0
42330,1.0,1.0
42331,0.0969030969030969,1.0
42332,1.0,1.0
42333,1.0,1.0
42334,0.000999000999000999,1.0
42335,1.0,1.0
42336,0.003996003996003996,1.0
42337,1.0,0.000999000999000999
42338,0.0999000999000999,1.0
42339,0.00999000999000999,1.0
42340,0.000999000999000999,1.0
42341,1.0,1.0
42342,1.0,1.0
42343,0.012987012987012988,1.0
42344,0.000999000999000999,1.0
42345,1.0,0.000999000999000999
42346,0.000999000999000999,1.0
42347,1.0,1.0
42349,0.2777222777222777,1.0
42350,1.0,1.0
42351,0.2827172827172827,1.0
42352,1.0,1.0
42353,0.000999000999000999,1.0
42354,0.01098901098901099,1.0
42355,1.0,1.0
42356,0.06693306693306693,1.0
42357,1.0,1.0
42358,0.000999000999000999,1.0
42359,0.000999000999000999,1.0
42360,1.0,1.0
42361,0.004995004995004995,1.0
42362,1.0,1.0
42363,0.000999000999000999,1.0
42364,0.12687312687312688,1.0
42365,0.03196803196803197,1.0
42366,1.0,1.0
42368,1.0,1.0
42369,0.46553446553446554,1.0
42370,0.000999000999000999,1.0
42371,1.0,1.0
42372,1.0,1.0
42373,0.4965034965034965,1.0
42374,1.0,1.0
42375,0.2597402597402597,1.0
42376,1.0,1.0
42377,1.0,0.4775224775224775
42378,0.1028971028971029,1.0
42379,1.0,1.0
42380,1.0,1.0
42381,0.002997002997002997,1.0
42382,0.04995004995004995,1.0
42383,1.0,1.0
42384,0.4865134865134865,1.0
42385,0.5014985014985015,1.0
42386,0.5124875124875125,1.0
42387,0.4825174825174825,1.0
42388,0.000999000999000999,1.0
42389,1.0,1.0
42390,0.000999000999000999,1.0
42391,1.0,1.0
42392,0.000999000999000999,1.0
42393,0.000999000999000999,1.0
42394,0.5024975024975025,1.0
42395,1.0,1.0
42396,1.0,1.0
42397,1.0,1.0
42398,1.0,1.0
42399,1.0,1.0
42400,0.002997002997002997,1.0
42401,1.0,1.0
42402,0.4745254745254745,1.0
42403,1.0,1.0
42404,0.000999000999000999,1.0
42405,0.005994005994005994,1.0
42406,1.0,1.0
42407,0.5014985014985015,1.0
42408,0.000999000999000999,1.0
42409,1.0,1.0
42410,1.0,1.0
42411,0.000999000999000999,1.0
42412,0.000999000999000999,1.0
42413,0.14285714285714285,1.0
42414,1.0,1.0
42415,0.003996003996003996,1.0
42416,0.24375624375624375,1.0
42417,0.000999000999000999,1.0
42418,1.0,1.0
42419,0.5174825174825175,1.0
42420,1.0,1.0
42421,1.0,1.0
