id,pvalue
52681,1.0
52721,0.0263671875
52729,1.0
52748,1.0
52760,1.0
52765,1.0
52779,0.0009765625
52790,1.0
52812,0.6240234375
52818,0.8369140625
52841,1.0
52849,1.0
52850,1.0
52883,1.0
52908,1.0
52909,1.0
52912,1.0
52913,1.0
52914,1.0
52915,0.0009765625
52916,1.0
52917,1.0
52918,1.0
52919,1.0
52920,1.0
52921,1.0
52922,1.0
52923,1.0
52924,1.0
52925,1.0
52926,1.0
52927,0.1240234375
52928,1.0
52929,1.0
52930,1.0
52931,1.0
52932,1.0
52933,0.0009765625
52934,1.0
52935,0.0009765625
52936,1.0
52937,1.0
52938,1.0
52939,1.0
52940,1.0
52941,1.0
52942,0.0009765625
52943,1.0
52944,1.0
52945,1.0
52946,1.0
52948,0.0009765625
52949,1.0
52950,0.0009765625
52951,0.599609375
52952,1.0
52953,1.0
52954,1.0
52955,1.0
52956,0.0009765625
52957,1.0
52958,1.0
52959,1.0
52960,1.0
52962,1.0
52963,1.0
52964,1.0
52965,1.0
52966,1.0
52967,0.0009765625
52968,1.0
52969,1.0
52970,1.0
52971,1.0
52972,0.09765625
52973,1.0
52974,1.0
52975,1.0
52976,0.1142578125
52977,1.0
52978,1.0
52979,1.0
52980,1.0
52981,1.0
52982,1.0
52983,1.0
52984,1.0
52985,1.0
52986,1.0
52987,1.0
52988,1.0
52989,0.0009765625
52990,0.9033203125
52991,1.0
52992,1.0
52993,1.0
52994,1.0
52995,1.0
52996,1.0
52997,1.0
52998,1.0
52999,1.0
53000,0.00390625
53001,1.0
53002,1.0
53003,1.0
53004,0.0009765625
53005,0.2236328125
53006,1.0
53007,1.0
53008,1.0
53009,1.0
53010,1.0
53011,1.0
53012,1.0
53013,1.0
53014,1.0
53015,1.0
53016,1.0
53017,0.03515625
53018,1.0
53019,1.0
53020,1.0
53021,1.0
53022,1.0
53023,1.0
53024,1.0
53025,1.0
53026,1.0
53027,0.2705078125
53028,1.0
53029,0.0009765625
53030,1.0
53031,0.0009765625
53032,1.0
53033,1.0
53034,1.0
53036,1.0
53037,1.0
53038,1.0
53039,1.0
53040,1.0
53041,1.0
53042,1.0
53043,1.0
53044,1.0
53045,1.0
53047,0.0009765625
53048,1.0
53049,1.0
53050,0.0009765625
53051,1.0
53052,1.0
53053,1.0
53054,1.0
53055,1.0
53056,1.0
53057,1.0
53058,1.0
53059,1.0
53060,1.0
53061,1.0
53062,1.0
53063,1.0
53064,1.0
53065,1.0
53066,0.0009765625
53067,1.0
53068,1.0
53069,1.0
53070,1.0
53071,1.0
53072,0.00390625
53073,0.0009765625
53074,1.0
53075,1.0
53076,1.0
53077,1.0
53078,1.0
53079,1.0
53080,1.0
53081,1.0
53082,1.0
53083,0.0009765625
53084,1.0
53085,1.0
53086,1.0
53087,1.0
53088,1.0
53089,1.0
53090,1.0
53091,1.0
53092,1.0
53093,1.0
53094,1.0
53095,1.0
53096,1.0
53097,0.041015625
53098,1.0
53099,1.0
53100,1.0
53101,0.1376953125
53102,1.0
53103,0.0009765625
53104,1.0
53105,1.0
53106,1.0
53107,0.0009765625
53108,0.8759765625
53109,1.0
53110,1.0
53111,1.0
53112,0.0009765625
53113,0.0009765625
53114,1.0
53115,1.0
53116,1.0
53117,1.0
53118,1.0
53119,1.0
53120,0.7734375
53121,1.0
53122,1.0
53123,1.0
53124,0.0009765625
53125,1.0
53126,1.0
53127,1.0
53128,1.0
53129,1.0
53130,1.0
53131,1.0
53132,1.0
53133,1.0
53134,1.0
53135,1.0
53136,0.0009765625
53444,0.0009765625
53492,0.0009765625
53514,0.095703125
53550,1.0
53625,0.0009765625
53682,1.0
53684,1.0
53690,1.0
53706,1.0
53713,0.0009765625
53715,1.0
53720,1.0
53741,1.0
53764,0.0419921875
53768,1.0
53770,1.0
53775,1.0
53778,0.0009765625
53782,1.0
53787,0.0009765625
53788,1.0
53789,0.5556640625
53790,1.0
53791,0.0166015625
53792,1.0
53793,1.0
53794,1.0
53796,1.0
53797,1.0
53798,1.0
53799,1.0
53800,1.0
53801,0.0009765625
53802,1.0
53803,1.0
53804,1.0
53805,1.0
53806,0.0166015625
53807,1.0
53808,0.0009765625
53809,1.0
53810,1.0
53811,1.0
53812,1.0
53813,1.0
53814,0.29296875
53815,0.486328125
53816,1.0
53817,1.0
53818,1.0
53819,1.0
53820,1.0
53821,1.0
53822,1.0
53823,1.0
53824,0.0009765625
53825,0.0146484375
53826,1.0
53827,0.8759765625
53828,0.0009765625
53829,0.0009765625
53830,1.0
53831,1.0
53832,0.0009765625
53833,1.0
53834,1.0
53835,1.0
53836,1.0
53838,1.0
53839,1.0
53840,1.0
53841,1.0
53842,1.0
53843,1.0
53844,1.0
53845,1.0
53846,1.0
53847,1.0
53848,1.0
53849,1.0
53850,0.111328125
53851,1.0
53852,0.0009765625
53854,0.0009765625
53855,1.0
53856,0.9560546875
53857,1.0
53858,1.0
53859,1.0
53860,1.0
53861,0.009765625
53862,1.0
53863,1.0
53864,1.0
53865,1.0
53866,1.0
53867,0.1005859375
53868,0.08203125
53869,1.0
53870,1.0
53871,1.0
53872,0.0009765625
53873,1.0
53874,1.0
53875,1.0
53876,1.0
53877,1.0
53878,1.0
53879,0.0009765625
53880,0.0009765625
53881,0.0234375
53882,1.0
53883,0.7529296875
53884,1.0
53885,1.0
53886,1.0
53887,1.0
53888,1.0
53889,1.0
53890,0.7529296875
53891,1.0
53892,1.0
53894,1.0
53895,1.0
53896,1.0
53897,0.0009765625
53898,1.0
53899,1.0
53900,0.0009765625
53901,1.0
53902,0.4453125
53903,1.0
53904,1.0
53906,0.0009765625
53907,1.0
53908,1.0
53909,1.0
53910,1.0
53911,1.0
53912,1.0
53913,1.0
53914,1.0
53915,0.0009765625
53916,1.0
53917,1.0
53918,1.0
53919,1.0
53923,1.0
53944,0.0009765625
53969,1.0
53973,1.0
53984,0.5419921875
53998,1.0
54008,1.0
54014,1.0
54032,1.0
54039,1.0
54055,0.0009765625
54061,1.0
54072,1.0
54077,1.0
54091,1.0
54113,1.0
54114,1.0
54118,1.0
54127,1.0
54137,1.0
54149,1.0
54153,1.0
54155,1.0
54161,1.0
54163,1.0
54164,1.0
54174,0.1064453125
54180,1.0
54190,1.0
54196,1.0
54210,1.0
54220,1.0
54221,0.314453125
54222,1.0
54223,1.0
54224,1.0
54225,1.0
54226,1.0
54228,1.0
54229,1.0
54231,0.8759765625
54232,0.4609375
54233,1.0
54234,1.0
54235,1.0
54236,1.0
54237,1.0
54238,1.0
54239,0.0009765625
54240,0.0009765625
54241,1.0
54242,1.0
54243,1.0
54244,1.0
54245,1.0
54246,1.0
54247,1.0
54248,1.0
54249,1.0
54250,1.0
54251,1.0
54252,1.0
54253,1.0
54254,1.0
54255,1.0
54256,1.0
54257,1.0
54258,1.0
54259,1.0
54260,1.0
54261,1.0
54262,1.0
54263,1.0
54264,1.0
54265,1.0
54266,0.7470703125
54267,1.0
54268,0.00390625
54269,0.09375
54270,0.0009765625
54271,1.0
54272,1.0
54273,1.0
54274,1.0
54275,1.0
54276,0.0009765625
54277,0.3896484375
54278,1.0
54279,1.0
54280,1.0
54281,1.0
54282,1.0
54283,1.0
54284,0.8193359375
54285,1.0
54286,1.0
54287,1.0
54289,0.0654296875
54290,1.0
54291,1.0
54292,1.0
54293,0.017578125
54294,1.0
54295,1.0
54296,0.0009765625
54297,1.0
54298,1.0
54299,1.0
54300,1.0
54301,1.0
54302,1.0
54303,1.0
54304,0.708984375
54305,1.0
54306,0.849609375
54307,1.0
54308,1.0
54309,0.6884765625
54311,1.0
54312,1.0
54313,1.0
54314,1.0
54315,0.03515625
54316,1.0
54317,1.0
54318,0.0009765625
54319,1.0
54320,0.1142578125
54321,1.0
54322,0.0009765625
54323,0.0009765625
54324,1.0
54325,1.0
54326,1.0
54327,1.0
54328,1.0
54329,1.0
54330,1.0
54331,1.0
54332,1.0
54333,1.0
54334,0.0009765625
54335,1.0
54336,1.0
54337,0.8759765625
54338,1.0
54339,1.0
54340,1.0
54341,1.0
54342,1.0
54343,1.0
54344,1.0
54345,1.0
54346,1.0
54347,0.12109375
54348,1.0
54349,1.0
54350,1.0
54351,0.0009765625
54352,1.0
54353,1.0
54354,1.0
54355,1.0
54356,1.0
54357,0.0009765625
54358,1.0
54359,1.0
54360,1.0
54361,1.0
54362,1.0
54363,1.0
54364,1.0
54365,0.0419921875
54366,1.0
54367,1.0
54368,1.0
54369,1.0
54370,1.0
54371,0.0009765625
54372,0.0009765625
54373,1.0
54374,1.0
54375,0.0009765625
54376,1.0
54377,1.0
54378,0.00390625
54379,1.0
54380,1.0
54381,1.0
54382,1.0
54383,1.0
54384,0.0009765625
54385,1.0
54386,1.0
54387,1.0
54388,1.0
54389,1.0
54390,1.0
54391,1.0
54392,1.0
54393,0.9716796875
54394,1.0
54395,1.0
54396,1.0
54397,1.0
54398,1.0
54399,1.0
54400,0.0009765625
54401,1.0
54402,1.0
54403,0.0078125
54404,0.69140625
54405,1.0
54406,1.0
54407,1.0
54408,1.0
54409,1.0
54410,1.0
54412,1.0
54413,1.0
54414,1.0
54415,0.505859375
54416,1.0
54417,1.0
54418,1.0
54419,1.0
54420,0.00390625
54421,1.0
54422,1.0
54423,1.0
54424,1.0
54425,1.0
54426,1.0
54427,1.0
54428,1.0
54429,1.0
54430,1.0
54431,0.0009765625
54432,0.0009765625
54433,0.5205078125
54434,1.0
54435,1.0
54436,1.0
54437,0.0009765625
54438,1.0
54439,1.0
54440,1.0
54441,1.0
54442,0.9736328125
54443,1.0
54444,1.0
54445,1.0
54446,0.0009765625
54447,1.0
54448,1.0
54449,1.0
54450,1.0
54451,0.0009765625
54452,1.0
54453,1.0
54454,1.0
54455,1.0
54456,1.0
54457,1.0
54458,0.0009765625
54459,1.0
54460,0.0009765625
54461,1.0
54462,1.0
54463,1.0
54464,1.0
54465,0.017578125
55017,1.0
55024,1.0
55093,1.0
55100,1.0
55110,1.0
55117,0.8759765625
55120,1.0
55129,1.0
55130,1.0
55131,0.060546875
55135,1.0
55141,1.0
55144,1.0
55149,1.0
55150,1.0
55151,1.0
55155,1.0
55156,1.0
55157,0.6591796875
55158,1.0
55159,1.0
55160,0.609375
55161,1.0
55162,0.0009765625
55163,1.0
55164,1.0
55166,1.0
55167,1.0
55168,1.0
55169,1.0
55170,1.0
55171,1.0
55172,0.1142578125
55173,0.0009765625
55174,1.0
55175,0.3671875
55176,1.0
55177,1.0
55178,1.0
55179,1.0
55180,1.0
55181,1.0
55182,1.0
55183,0.0341796875
55184,0.0009765625
55185,0.0009765625
55186,1.0
55187,1.0
55188,1.0
55189,1.0
55190,1.0
55192,0.306640625
55193,1.0
55194,1.0
55195,0.0009765625
55196,1.0
55197,0.6005859375
55198,1.0
55199,1.0
55200,1.0
55201,0.00390625
55202,1.0
55203,0.5693359375
55205,1.0
55206,1.0
55207,1.0
55208,1.0
55209,1.0
55210,1.0
55211,1.0
55212,1.0
55213,1.0
55214,1.0
55215,0.0009765625
55216,1.0
55217,1.0
55218,1.0
55219,1.0
55220,1.0
55221,1.0
55222,1.0
55223,1.0
55224,1.0
55225,1.0
55226,1.0
55227,1.0
55228,1.0
55229,1.0
55230,0.9951171875
55231,0.0009765625
55232,1.0
55233,1.0
55234,1.0
55235,1.0
55236,1.0
55237,1.0
55238,1.0
55239,0.0009765625
55240,0.0009765625
55241,1.0
55242,1.0
55243,1.0
55244,0.009765625
55245,1.0
55246,0.0009765625
55247,1.0
55248,1.0
55249,1.0
55250,1.0
55251,0.71484375
55253,1.0
55254,1.0
55255,1.0
55256,1.0
55257,1.0
55258,1.0
55259,0.0009765625
55260,1.0
55261,0.0009765625
55262,1.0
55263,1.0
55264,1.0
55265,1.0
55266,1.0
55267,0.0009765625
55268,0.00390625
55269,0.44140625
55270,1.0
55271,1.0
55281,1.0
55289,1.0
55290,0.0009765625
55291,1.0
55317,1.0
55333,1.0
55351,1.0
55364,1.0
55366,1.0
55384,0.2646484375
55386,1.0
55401,0.0009765625
55434,1.0
55444,1.0
55448,0.03515625
55466,1.0
55476,1.0
55484,1.0
55499,1.0
55508,1.0
55509,1.0
55515,1.0
55519,0.0009765625
55522,1.0
55536,1.0
55539,0.0009765625
55550,1.0
55565,1.0
55566,1.0
55567,1.0
55568,1.0
55569,0.1142578125
55570,1.0
55571,1.0
55572,1.0
55574,1.0
55575,0.9267578125
55576,1.0
55577,1.0
55578,1.0
55579,0.0009765625
55580,1.0
55581,1.0
55583,1.0
55584,0.3603515625
55585,1.0
55586,1.0
55587,1.0
55588,1.0
55589,1.0
55590,1.0
55591,1.0
55592,1.0
55593,1.0
55594,1.0
55595,0.0400390625
55597,1.0
55598,1.0
55599,1.0
55600,1.0
55601,0.0009765625
55602,0.0009765625
55603,0.9970703125
55604,1.0
55605,1.0
55606,1.0
55607,1.0
55608,1.0
55609,0.2578125
55610,1.0
55611,1.0
55612,1.0
55613,1.0
55614,1.0
55615,1.0
55616,0.0009765625
55617,0.7041015625
55618,1.0
55619,0.0009765625
55620,1.0
55621,1.0
55622,1.0
55623,1.0
55624,1.0
55625,1.0
55626,1.0
55627,1.0
55628,1.0
55629,1.0
55630,0.0009765625
55631,0.0068359375
55632,1.0
55633,1.0
55634,0.0810546875
55635,1.0
55636,1.0
55637,0.00390625
55638,1.0
55639,1.0
55640,1.0
55641,1.0
55642,0.0009765625
55643,0.9873046875
55644,1.0
55645,1.0
55646,1.0
55647,1.0
55648,1.0
55650,1.0
55651,1.0
55653,1.0
55654,1.0
55655,1.0
55656,1.0
55657,1.0
55658,1.0
55659,1.0
55660,0.0009765625
55661,1.0
55662,1.0
55663,0.1142578125
55664,1.0
55665,1.0
55666,1.0
55667,1.0
55668,1.0
55669,1.0
55670,1.0
55671,1.0
55672,0.0009765625
55673,1.0
55674,1.0
55675,0.00390625
55676,1.0
55677,1.0
55678,1.0
55679,1.0
55681,1.0
55682,1.0
55683,0.0009765625
55684,0.0009765625
55685,0.0009765625
55687,0.056640625
55688,0.0009765625
55689,0.0009765625
55690,1.0
55691,1.0
55692,0.7646484375
55693,1.0
55694,1.0
55695,1.0
55696,0.8759765625
55697,1.0
55698,1.0
55699,1.0
55700,1.0
55701,1.0
55702,1.0
55703,0.03515625
55704,1.0
55706,1.0
55707,1.0
55708,1.0
55709,1.0
55710,0.1142578125
55711,1.0
55712,0.1494140625
55713,1.0
55714,1.0
55715,1.0
55716,0.892578125
55717,1.0
55718,0.0009765625
55719,1.0
55720,1.0
55721,1.0
55722,1.0
55723,0.0009765625
55724,0.65625
55725,1.0
55726,1.0
55727,1.0
55728,1.0
55729,1.0
55730,1.0
55731,0.0791015625
55732,1.0
55733,1.0
55734,1.0
55735,1.0
55736,1.0
55737,1.0
55738,1.0
55739,1.0
55740,0.0009765625
55741,1.0
55742,0.306640625
55743,1.0
55744,1.0
55745,1.0
55746,1.0
55747,1.0
55748,1.0
55749,1.0
55750,0.0009765625
55751,1.0
55752,1.0
55753,1.0
55754,1.0
55755,1.0
55756,1.0
55757,1.0
55758,1.0
55759,1.0
55760,1.0
55761,1.0
55762,1.0
55763,1.0
55764,1.0
55765,1.0
55766,1.0
55767,1.0
55768,1.0
55769,1.0
55770,0.0009765625
55771,1.0
55772,0.498046875
55773,1.0
55774,1.0
55775,1.0
55776,1.0
55777,0.0009765625
55778,1.0
55779,1.0
55780,1.0
55781,1.0
55782,1.0
55783,0.0029296875
55784,1.0
55785,1.0
55786,1.0
55787,1.0
55788,0.0009765625
55789,1.0
55790,1.0
55791,1.0
55792,1.0
55793,1.0
55794,1.0
55795,0.0009765625
55796,1.0
55797,1.0
55798,0.0009765625
55799,0.1142578125
55800,0.8759765625
55801,1.0
56222,0.4287109375
56268,1.0
56320,0.0009765625
56341,0.0009765625
56356,1.0
56384,1.0
56407,1.0
56430,1.0
56439,1.0
56442,1.0
56445,0.0009765625
56450,1.0
56451,1.0
56452,0.1337890625
56453,1.0
56454,0.0009765625
56455,1.0
56456,1.0
56457,1.0
56458,1.0
56459,0.8310546875
56460,0.15625
56461,1.0
56462,0.3232421875
56463,1.0
56464,0.0009765625
56465,1.0
56466,1.0
56467,0.00390625
56468,1.0
56469,1.0
56470,1.0
56471,1.0
56472,1.0
56473,1.0
56474,0.0009765625
56475,1.0
56476,1.0
56477,1.0
56478,1.0
56479,1.0
56480,0.0009765625
56481,1.0
56482,1.0
56483,1.0
56484,0.0009765625
56485,1.0
56486,0.0009765625
56487,1.0
56488,1.0
56489,1.0
56490,0.0595703125
56491,1.0
56492,1.0
56493,1.0
56494,1.0
56495,1.0
56496,1.0
56497,1.0
56498,1.0
56499,1.0
56500,1.0
56501,1.0
56502,0.0009765625
56503,1.0
56504,1.0
56505,1.0
56506,1.0
56507,1.0
56508,1.0
56509,0.0009765625
56510,0.0009765625
56511,1.0
56512,1.0
56513,1.0
56515,0.0009765625
56516,1.0
56517,1.0
56518,1.0
56519,1.0
56520,1.0
56521,1.0
56522,1.0
56523,1.0
56524,1.0
56525,0.8310546875
56526,1.0
56527,1.0
56528,1.0
56529,1.0
56530,1.0
56531,1.0
56532,1.0
56533,1.0
56534,1.0
56535,0.0009765625
56536,1.0
56537,1.0
56538,1.0
56539,0.6142578125
56540,0.1220703125
56541,0.4306640625
56542,1.0
56543,0.0009765625
56544,1.0
56545,1.0
56546,1.0
56547,0.1142578125
56548,1.0
56549,0.0009765625
56568,1.0
56576,1.0
56580,1.0
56588,1.0
56602,1.0
56604,1.0
56607,1.0
56612,1.0
56613,0.0009765625
56620,1.0
56627,1.0
56658,1.0
56662,1.0
56666,1.0
56672,1.0
56675,1.0
56683,1.0
56685,1.0
56690,1.0
56695,1.0
56712,1.0
56717,1.0
56725,1.0
56727,1.0
56733,1.0
56747,1.0
56769,1.0
56786,1.0
56793,1.0
56797,0.0009765625
56801,0.0009765625
56807,0.00390625
56808,0.615234375
56809,1.0
56825,1.0
56834,1.0
56835,1.0
56836,1.0
56837,1.0
56838,0.0009765625
56839,1.0
56840,1.0
56841,1.0
56842,1.0
56843,0.0244140625
56844,1.0
56845,1.0
56846,1.0
56847,1.0
56848,1.0
56849,1.0
56850,1.0
56851,0.4111328125
56852,1.0
56853,1.0
56854,1.0
56855,1.0
56856,1.0
56857,0.0009765625
56858,1.0
56860,1.0
56861,1.0
56862,1.0
56863,1.0
56864,0.0009765625
56865,1.0
56866,1.0
56867,1.0
56868,1.0
56869,1.0
56870,1.0
56871,0.2578125
56872,1.0
56873,1.0
56874,1.0
56875,1.0
56876,0.0009765625
56877,1.0
56878,1.0
56879,1.0
56880,1.0
56881,1.0
56882,1.0
56883,1.0
56884,1.0
56885,1.0
56886,0.00390625
56887,1.0
56888,1.0
56889,1.0
56890,1.0
56891,1.0
56892,1.0
56893,1.0
56894,1.0
56895,0.0009765625
56896,1.0
56897,0.9560546875
56898,1.0
56899,1.0
56900,1.0
56901,1.0
56902,0.0009765625
56903,1.0
56904,1.0
56905,1.0
56906,1.0
56907,0.1494140625
56908,1.0
56909,1.0
56910,1.0
56911,1.0
56912,1.0
56913,0.1162109375
56914,1.0
56915,0.1142578125
56916,0.0234375
56917,0.0009765625
56918,1.0
56919,1.0
56920,1.0
56921,1.0
56922,1.0
56923,1.0
56924,0.0009765625
56925,1.0
56926,1.0
56927,0.0009765625
56928,1.0
56929,1.0
56930,1.0
56931,1.0
56932,0.0009765625
56933,0.00390625
56934,1.0
56935,1.0
56936,1.0
56937,1.0
56938,1.0
56939,1.0
56940,0.0009765625
56941,0.1064453125
56942,0.1142578125
56943,1.0
56944,0.0146484375
56945,1.0
56946,0.0009765625
56947,1.0
56948,1.0
56949,1.0
56950,1.0
56951,1.0
56952,1.0
56953,1.0
56954,1.0
56955,1.0
56956,1.0
56957,1.0
56958,1.0
56959,0.1142578125
56960,1.0
56961,1.0
56962,1.0
56963,1.0
56964,1.0
56965,1.0
56966,0.0009765625
56967,1.0
56968,1.0
56969,1.0
56970,1.0
56971,0.0009765625
56972,0.0009765625
56973,1.0
56974,0.1025390625
56975,1.0
56976,1.0
56977,1.0
56978,1.0
56979,1.0
56980,0.6826171875
56981,0.0009765625
56982,0.0009765625
56983,1.0
56984,1.0
56985,1.0
56986,0.1142578125
56987,1.0
56988,0.0009765625
56989,0.0009765625
56990,1.0
56991,0.0009765625
56992,1.0
56993,1.0
56994,1.0
56995,1.0
56997,1.0
56998,1.0
56999,1.0
57000,1.0
57001,1.0
57002,1.0
57003,1.0
57004,0.009765625
57005,1.0
57006,0.0908203125
57007,1.0
57009,1.0
57010,1.0
57011,0.0009765625
57012,0.072265625
57013,1.0
57014,0.0009765625
57015,1.0
57016,1.0
57017,0.0009765625
57018,1.0
57019,1.0
57020,1.0
57021,1.0
57022,1.0
57023,1.0
57024,1.0
57025,0.009765625
57026,1.0
57027,1.0
57028,1.0
57029,1.0
57030,1.0
57031,1.0
57032,1.0
57033,1.0
57034,1.0
57035,0.0009765625
57036,1.0
57037,0.21484375
57038,1.0
57039,1.0
57040,1.0
57041,0.0009765625
57042,0.0009765625
57043,1.0
57044,1.0
57045,1.0
57046,1.0
57047,1.0
57048,1.0
57049,1.0
57050,0.009765625
57051,1.0
57052,1.0
57053,1.0
57054,1.0
57055,1.0
57056,1.0
57057,1.0
57058,1.0
57059,1.0
57060,1.0
57061,1.0
57062,0.1318359375
57063,1.0
57064,0.0009765625
57065,0.0009765625
57066,0.0009765625
57067,0.00390625
57068,1.0
57069,1.0
57070,0.09765625
57071,1.0
57072,1.0
57073,0.0009765625
57074,0.107421875
57075,0.0009765625
57076,1.0
57077,1.0
57078,1.0
57079,1.0
57447,1.0
57489,0.0322265625
57530,1.0
57547,1.0
57578,1.0
57606,1.0
57627,0.0009765625
57660,1.0
57672,1.0
57680,1.0
57689,1.0
57694,1.0
57700,1.0
57714,1.0
57728,1.0
57738,1.0
57739,1.0
57740,1.0
57741,1.0
57743,1.0
57744,1.0
57745,0.0009765625
57746,1.0
57747,0.0009765625
57748,1.0
57749,1.0
57750,0.0009765625
57751,1.0
57752,1.0
57753,1.0
57754,1.0
57755,1.0
57756,1.0
57757,1.0
57758,1.0
57759,1.0
57760,1.0
57761,1.0
57762,1.0
57763,1.0
57764,0.001953125
57765,1.0
57766,1.0
57767,1.0
57768,1.0
57769,1.0
57771,0.0009765625
57772,1.0
57773,1.0
57774,1.0
57775,1.0
57777,1.0
57778,1.0
57779,1.0
57780,1.0
57781,0.0009765625
57782,1.0
57783,1.0
57784,1.0
57785,1.0
57787,0.3896484375
57789,1.0
57790,1.0
57791,1.0
57792,1.0
57793,0.3134765625
57794,1.0
57795,1.0
57796,1.0
57797,1.0
57798,0.0009765625
57799,1.0
57800,1.0
57801,1.0
57802,1.0
57803,1.0
57804,1.0
57805,0.0009765625
57806,1.0
57807,1.0
57808,1.0
57809,1.0
57810,1.0
57811,1.0
57812,1.0
57814,0.0009765625
57815,1.0
57816,1.0
57817,1.0
57818,0.0009765625
57819,1.0
57820,1.0
57821,0.0009765625
57822,1.0
57823,0.0009765625
57824,1.0
57825,1.0
57826,0.0009765625
57827,1.0
57829,1.0
57830,1.0
57831,1.0
57832,0.0009765625
57833,1.0
57834,1.0
57835,0.1142578125
57836,1.0
57837,1.0
57838,1.0
57839,1.0
57840,1.0
57841,1.0
57842,0.0009765625
57843,0.0009765625
57844,1.0
57845,1.0
57846,1.0
57847,1.0
57848,0.505859375
57849,1.0
57850,1.0
57856,1.0
57904,0.0009765625
57924,1.0
57935,1.0
57945,1.0
57951,1.0
57960,1.0
57966,1.0
57973,1.0
57982,0.0009765625
57992,1.0
57999,1.0
58010,0.0009765625
58022,0.0009765625
58026,1.0
58034,0.0009765625
58039,1.0
58047,0.0009765625
58071,0.0009765625
58076,1.0
58082,1.0
58086,1.0
58090,1.0
58102,1.0
58115,1.0
58135,1.0
58140,1.0
58150,0.8759765625
58154,0.0009765625
58155,1.0
58156,1.0
58157,1.0
58158,1.0
58159,0.9990234375
58160,0.0009765625
58161,1.0
58162,1.0
58163,0.69140625
58164,0.9404296875
58165,0.953125
58166,1.0
58167,0.3603515625
58168,0.13671875
58169,1.0
58172,1.0
58173,1.0
58174,1.0
58175,1.0
58176,1.0
58178,0.0009765625
58179,1.0
58180,0.0009765625
58181,1.0
58182,1.0
58185,0.6142578125
58186,1.0
58187,0.7734375
58188,1.0
58189,1.0
58190,1.0
58191,1.0
58192,1.0
58193,1.0
58194,1.0
58195,1.0
58196,1.0
58197,1.0
58198,0.0009765625
58199,1.0
58200,1.0
58201,1.0
58202,1.0
58203,0.0009765625
58205,1.0
58206,0.0009765625
58207,1.0
58208,1.0
58209,1.0
58210,1.0
58211,0.0009765625
58212,1.0
58213,0.0009765625
58214,1.0
58215,1.0
58216,1.0
58217,1.0
58218,1.0
58219,1.0
58220,1.0
58222,1.0
58223,1.0
58224,1.0
58225,0.1240234375
58226,1.0
58227,0.4306640625
58228,1.0
58229,0.0009765625
58230,1.0
58231,1.0
58232,1.0
58233,0.1142578125
58234,0.0009765625
58235,1.0
58236,0.3115234375
58237,0.0009765625
58238,0.0009765625
58239,1.0
58240,1.0
58241,0.8759765625
58242,1.0
58243,1.0
58244,1.0
58245,0.1865234375
58246,1.0
58247,0.12890625
58248,1.0
58249,1.0
58250,0.0009765625
58251,1.0
58252,1.0
58253,0.0009765625
58254,0.0009765625
58255,1.0
58256,1.0
58257,1.0
58258,1.0
58259,1.0
58260,1.0
58261,1.0
58262,1.0
58263,0.724609375
58264,1.0
58265,1.0
58266,1.0
58267,0.0283203125
58268,1.0
58269,1.0
58270,1.0
58271,0.0009765625
58272,1.0
58273,1.0
58274,1.0
58275,1.0
58276,1.0
58277,1.0
58278,0.0009765625
58279,1.0
58280,1.0
58281,1.0
58282,0.0009765625
58283,1.0
58284,1.0
58285,1.0
58286,1.0
58287,1.0
58288,1.0
58289,1.0
58290,1.0
58291,1.0
58292,1.0
58293,1.0
58294,0.0009765625
58295,0.00390625
58296,0.0263671875
58297,1.0
58298,1.0
58299,1.0
58300,1.0
58301,1.0
58302,1.0
58303,1.0
58304,1.0
58305,1.0
58306,1.0
58307,1.0
58308,1.0
58309,1.0
58310,1.0
58311,1.0
58312,1.0
58313,0.3447265625
58314,1.0
58315,1.0
58316,1.0
58317,0.00390625
58318,1.0
58320,0.0009765625
58321,1.0
58322,0.00390625
58323,0.0009765625
58324,0.431640625
58325,1.0
58326,0.0009765625
58327,1.0
58328,1.0
58329,1.0
58330,1.0
58331,1.0
58332,1.0
58333,0.0009765625
58334,1.0
58335,1.0
58336,1.0
58337,1.0
58338,0.0009765625
58339,1.0
58340,1.0
58341,0.0009765625
58342,0.7392578125
58343,1.0
58344,0.677734375
58345,1.0
58346,0.0009765625
58347,1.0
58348,1.0
58349,1.0
58350,1.0
58351,1.0
58352,1.0
58353,1.0
58354,1.0
58355,1.0
58356,0.00390625
58357,1.0
58358,1.0
58359,1.0
58360,1.0
58361,0.0009765625
58362,0.0009765625
58363,1.0
58364,1.0
58365,0.0009765625
58366,1.0
58367,1.0
58368,1.0
58369,1.0
58370,1.0
58371,1.0
58372,0.0009765625
58373,1.0
58374,1.0
58375,1.0
58376,0.0009765625
58377,0.03515625
58378,1.0
58379,1.0
58380,1.0
58381,0.0859375
58382,1.0
58383,0.0009765625
58384,1.0
58385,1.0
58386,1.0
58387,1.0
58388,1.0
58389,1.0
58390,0.0009765625
58391,0.1005859375
58392,0.8759765625
58393,0.0009765625
58497,1.0
58597,1.0
58794,1.0
58867,1.0
58942,1.0
59013,1.0
59016,1.0
59042,0.0009765625
59043,1.0
59052,0.0009765625
59056,1.0
59085,1.0
59090,1.0
59093,0.0009765625
59094,1.0
59097,1.0
59098,1.0
59099,1.0
59100,1.0
59101,1.0
59102,1.0
59103,1.0
59104,1.0
59107,0.5205078125
59108,1.0
